Date,Time,PH,TEMP,DO,TURBIDITY,tempC,label
14-07-2022,19:40:00,7.4385,27.8687,12.0134,39.834,21,1
14-07-2022,20:00:00,8.3629,19.7037,16.1284,39.9128,21,1
14-07-2022,20:20:00,7.9499,21.5678,17.1844,23.566,21,1
14-07-2022,20:40:00,8.1314,19.7463,8.5527,36.8336,21,1
14-07-2022,21:00:00,6.3691,29.3266,9.3459,30.2221,22,1
14-07-2022,21:20:00,8.7232,24.5899,18.5234,19.7222,23,1
14-07-2022,21:40:00,6.8833,28.049,17.7433,32.9243,24,1
14-07-2022,22:00:00,8.4236,26.2552,5.3365,35.1736,26,1
14-07-2022,22:20:00,8.2716,25.4992,17.5695,35.5004,27,1
14-07-2022,22:40:00,8.0298,23.2559,5.6429,17.8016,29,1
14-07-2022,23:00:00,7.9877,21.2872,8.5928,27.5,29,1
14-07-2022,23:20:00,6.5145,18.2793,16.2701,19.4424,30,1
14-07-2022,23:40:00,6.1808,21.4439,8.7882,31.7917,30,1
14-07-2022,00:00:00,7.3313,23.404,9.4239,17.1796,29,1
14-07-2022,00:20:00,6.4783,19.9284,19.4252,18.2774,27,1
14-07-2022,00:40:00,5.8663,27.2555,9.0037,22.1961,25,1
14-07-2022,01:00:00,8.2328,21.7731,7.4212,35.7493,25,1
14-07-2022,01:20:00,5.6458,30.1623,9.7512,24.9297,24,1
14-07-2022,01:40:00,6.2429,23.1079,9.0075,18.3861,24,1
14-07-2022,02:00:00,6.9171,28.8933,6.6276,36.1691,23,1
14-07-2022,02:20:00,6.8276,25.2423,5.0723,22.6048,23,1
14-07-2022,02:40:00,6.1573,30.2259,18.0389,28.7053,22,1
14-07-2022,03:00:00,8.0477,30.9109,8.3957,29.8106,22,1
14-07-2022,03:20:00,8.6447,20.327,13.1367,33.4398,21,1
14-07-2022,03:40:00,8.8478,24.8558,7.5223,37.1189,20,1
14-07-2022,04:00:00,8.7114,24.7897,17.8865,25.5931,20,1
14-07-2022,04:20:00,6.7094,24.8082,6.868,17.99,20,1
14-07-2022,04:40:00,7.8751,23.7512,13.324,17.1004,20,1
14-07-2022,05:00:00,7.9067,20.1298,9.1375,22.5922,21,1
14-07-2022,05:20:00,7.1105,30.8915,12.636,25.2224,23,1
14-07-2022,05:40:00,7.2718,24.0717,8.1337,20.3992,24,1
14-07-2022,06:00:00,8.8385,30.0528,8.92,22.9871,26,1
14-07-2022,06:20:00,5.9086,26.8843,15.0715,17.2474,28,1
14-07-2022,06:40:00,7.1563,20.7744,16.2317,18.3243,31,1
14-07-2022,07:00:00,8.3563,22.9457,15.3965,18.7511,31,1
14-07-2022,07:20:00,5.8002,22.8117,15.1888,23.6166,31,1
15-07-2022,07:40:00,6.2752,19.8644,16.4052,35.7833,31,1
15-07-2022,08:00:00,6.8272,25.9555,17.9731,15.6269,29,1
15-07-2022,08:20:00,8.6641,30.7902,5.7237,16.2055,27,1
15-07-2022,08:40:00,8.9912,27.4788,16.793,30.9445,24,1
15-07-2022,09:00:00,8.4334,30.4485,7.2536,33.5524,24,1
15-07-2022,09:20:00,7.761,23.9348,19.5358,37.3191,23,1
15-07-2022,09:40:00,8.9862,24.5427,18.0338,22.3636,22,1
15-07-2022,10:00:00,5.5981,21.6531,8.5306,19.5986,22,1
15-07-2022,10:20:00,7.9557,29.4778,18.8855,37.2161,21,1
15-07-2022,10:40:00,7.8439,20.9057,14.8526,21.5217,21,1
15-07-2022,11:00:00,5.7382,28.0435,18.4357,18.3417,21,1
15-07-2022,11:20:00,8.9039,24.9272,8.216,33.2532,20,1
15-07-2022,11:40:00,6.6302,22.8546,10.4917,30.0874,20,1
15-07-2022,12:00:00,6.8983,20.5457,5.0931,39.7881,20,1
15-07-2022,12:20:00,7.5173,20.4286,8.7721,39.8361,19,1
15-07-2022,12:40:00,6.1225,30.9755,7.1705,21.4811,19,1
15-07-2022,13:00:00,7.6692,22.0419,5.813,23.6613,21,1
15-07-2022,13:20:00,7.3376,21.2918,15.8329,29.1731,23,1
15-07-2022,13:40:00,7.2301,24.8768,10.4779,36.5209,25,1
15-07-2022,14:00:00,7.8972,19.6834,13.4502,20.2941,27,1
15-07-2022,14:20:00,8.8927,28.1781,6.7772,19.737,29,1
15-07-2022,14:40:00,7.034,21.7914,6.084,16.7983,31,1
15-07-2022,15:00:00,7.2838,30.7923,7.6998,38.494,31,1
15-07-2022,15:20:00,8.8641,21.8337,6.8351,15.2802,31,1
15-07-2022,15:40:00,8.6976,25.3711,8.2737,28.4544,32,1
15-07-2022,16:00:00,8.9286,21.0848,17.4089,35.2483,29,1
15-07-2022,16:20:00,7.0638,21.6061,10.5387,31.9789,26,1
15-07-2022,16:40:00,7.6073,27.6504,8.9511,26.3418,24,1
15-07-2022,17:00:00,6.7625,19.2035,5.6073,19.3053,23,1
15-07-2022,17:20:00,5.9664,21.7067,11.1581,20.4023,22,1
15-07-2022,17:40:00,8.9661,28.5076,15.8679,38.5738,21,1
15-07-2022,18:00:00,8.9569,19.7018,8.0931,39.9465,21,1
15-07-2022,18:20:00,8.2009,19.4723,11.1401,16.4925,21,1
15-07-2022,18:40:00,7.1743,18.3668,13.4126,21.2143,20,1
15-07-2022,19:00:00,7.1138,21.5231,12.678,19.9616,20,1
15-07-2022,19:20:00,7.3678,18.4202,7.3301,18.5146,19,1
15-07-2022,19:40:00,8.0242,22.0952,7.4606,39.5007,19,1
15-07-2022,20:00:00,8.763,19.9347,12.0075,26.3056,18,1
15-07-2022,20:20:00,6.7518,28.6693,16.7901,34.1312,18,1
15-07-2022,20:40:00,6.3056,29.3572,19.4696,24.8073,17,1
15-07-2022,21:00:00,8.913,24.8882,11.0052,24.1492,20,1
15-07-2022,21:20:00,7.3465,26.7193,15.0365,34.9346,22,1
15-07-2022,21:40:00,8.7666,19.8903,10.3251,34.2128,24,1
15-07-2022,22:00:00,6.8795,22.9627,7.8185,31.5461,26,1
15-07-2022,22:20:00,8.631,18.7456,11.9215,16.3305,28,1
15-07-2022,22:40:00,6.0288,19.2679,9.4195,39.5671,31,1
15-07-2022,23:00:00,8.0331,20.7745,14.3575,32.2312,31,1
15-07-2022,23:20:00,7.8532,18.001,12.6011,16.4547,31,1
15-07-2022,23:40:00,8.1439,20.9514,13.8827,15.3326,31,1
15-07-2022,00:00:00,5.9249,26.0968,15.0501,25.5129,28,1
15-07-2022,00:20:00,7.3233,22.0037,15.222,16.7879,25,1
15-07-2022,00:40:00,7.4787,26.8218,13.417,18.2977,23,1
15-07-2022,01:00:00,7.3663,30.9633,13.8802,33.1442,22,1
15-07-2022,01:20:00,8.4652,19.4665,16.5673,38.1287,21,1
15-07-2022,01:40:00,8.5325,27.5054,6.0025,26.4,21,1
15-07-2022,02:00:00,5.7722,27.0634,7.7873,34.8126,20,1
15-07-2022,02:20:00,6.9959,30.9754,5.3899,29.3198,20,1
15-07-2022,02:40:00,6.2234,29.4343,17.7677,33.1466,19,1
15-07-2022,03:00:00,7.4861,21.257,8.4638,21.7902,19,1
15-07-2022,03:20:00,7.9705,21.8666,9.3783,19.5257,18,1
15-07-2022,03:40:00,5.7571,23.106,5.358,30.0737,18,1
15-07-2022,04:00:00,7.1197,28.8718,18.2198,34.6565,18,1
15-07-2022,04:20:00,5.9656,26.3297,17.734,28.584,17,1
15-07-2022,04:40:00,7.1608,20.593,16.6268,31.8471,17,1
15-07-2022,05:00:00,7.9487,24.6477,9.471,38.8569,19,1
15-07-2022,05:20:00,6.6999,21.1633,12.1494,18.6754,22,1
15-07-2022,05:40:00,7.9727,30.5014,14.8322,37.2679,25,1
15-07-2022,06:00:00,6.2452,29.9199,7.6895,33.9119,27,1
15-07-2022,06:20:00,6.1783,30.6726,5.5536,20.658,28,1
15-07-2022,06:40:00,8.174,23.0682,11.3609,39.1202,30,1
15-07-2022,07:00:00,8.6502,24.7874,14.7287,15.9671,30,1
15-07-2022,07:20:00,7.0977,30.6641,7.2215,25.1964,30,1
16-07-2022,07:40:00,8.1444,23.3731,12.378,15.1969,31,1
16-07-2022,08:00:00,6.2871,27.4835,6.8281,30.006,28,1
16-07-2022,08:20:00,7.0214,27.0635,14.4543,20.8276,25,1
16-07-2022,08:40:00,7.7614,29.7603,13.5501,33.0983,23,1
16-07-2022,09:00:00,7.6822,23.4686,18.5114,28.0921,22,1
16-07-2022,09:20:00,7.7734,19.1769,6.8223,24.0781,21,1
16-07-2022,09:40:00,7.161,28.9759,9.298,20.9914,21,1
16-07-2022,10:00:00,8.0867,22.4149,5.7404,34.4801,20,1
16-07-2022,10:20:00,6.9405,19.5561,16.5744,34.2712,20,1
16-07-2022,10:40:00,7.5575,30.9039,6.8912,36.3667,20,1
16-07-2022,11:00:00,5.5119,28.5367,5.3879,31.4129,19,1
16-07-2022,11:20:00,5.5745,24.2393,5.5099,25.4853,18,1
16-07-2022,11:40:00,7.7612,21.06,12.9619,33.8712,18,1
16-07-2022,12:00:00,6.4706,28.7403,7.3168,35.1497,18,1
16-07-2022,12:20:00,6.3318,29.4709,12.2251,17.6307,17,1
16-07-2022,12:40:00,7.1246,20.4025,9.5998,26.7016,17,1
16-07-2022,13:00:00,5.8623,24.1053,12.8573,32.2392,19,1
16-07-2022,13:20:00,6.2487,19.0585,7.165,36.8577,21,1
16-07-2022,13:40:00,6.129,24.4324,11.4794,30.9431,24,1
16-07-2022,14:00:00,6.1507,28.6664,5.3813,26.2243,26,1
16-07-2022,14:20:00,7.8933,20.3804,17.937,39.2753,27,1
16-07-2022,14:40:00,7.5464,21.2886,18.9735,38.5192,29,1
16-07-2022,15:00:00,7.4644,25.2353,7.3493,35.7285,30,1
16-07-2022,15:20:00,8.8323,20.6112,5.2071,25.4765,30,1
16-07-2022,15:40:00,8.4369,28.4186,12.2031,37.2084,30,1
16-07-2022,16:00:00,6.6708,19.1039,9.3632,18.4616,28,1
16-07-2022,16:20:00,8.0472,18.9943,8.7001,26.9184,25,1
16-07-2022,16:40:00,7.3201,25.7059,7.0324,27.9834,23,1
16-07-2022,17:00:00,7.0602,19.6755,10.5356,25.999,22,1
16-07-2022,17:20:00,6.9512,27.3839,13.7607,28.2464,21,1
16-07-2022,17:40:00,8.2656,30.4106,12.6393,24.8538,20,1
16-07-2022,18:00:00,7.7654,20.3653,10.1046,27.8738,20,1
16-07-2022,18:20:00,8.311,19.462,17.9018,23.1492,19,1
16-07-2022,18:40:00,7.8385,25.7666,6.7982,25.3349,18,1
16-07-2022,19:00:00,8.4229,27.9608,15.5289,24.1885,18,1
16-07-2022,19:20:00,8.0629,24.1141,15.3169,29.9834,18,1
16-07-2022,19:40:00,7.6862,27.2575,6.7132,34.2717,17,1
16-07-2022,20:00:00,8.0817,25.4376,7.3913,30.3039,17,1
16-07-2022,20:20:00,6.0101,28.5034,12.0206,34.1546,17,1
16-07-2022,20:40:00,6.7119,27.3758,10.6352,31.1464,16,1
16-07-2022,21:00:00,7.4356,20.6739,8.8176,18.3942,19,1
16-07-2022,21:20:00,7.8314,20.0283,17.4744,34.5099,21,1
16-07-2022,21:40:00,6.7592,26.0615,12.451,29.0764,23,1
16-07-2022,22:00:00,7.8289,20.1875,7.0435,21.4575,25,1
16-07-2022,22:20:00,8.4585,20.6943,19.3215,17.2629,28,1
16-07-2022,22:40:00,6.5827,30.6139,16.6583,20.2956,30,1
16-07-2022,23:00:00,6.261,20.0096,6.9277,37.0636,30,1
16-07-2022,23:20:00,5.9937,23.4577,5.4945,22.9591,30,1
16-07-2022,23:40:00,5.7218,27.7973,13.3355,29.0964,31,1
16-07-2022,00:00:00,8.5529,20.0501,13.5127,15.7596,28,1
16-07-2022,00:20:00,8.9312,20.0884,10.7239,20.4945,25,1
16-07-2022,00:40:00,7.293,19.9049,14.5071,15.6236,22,1
16-07-2022,01:00:00,8.2898,27.491,17.7186,23.4142,22,1
16-07-2022,01:20:00,6.636,21.6497,19.3902,23.3806,21,1
16-07-2022,01:40:00,7.4257,25.4573,18.198,26.3451,21,1
16-07-2022,02:00:00,8.8438,20.0152,8.6634,24.2532,21,1
16-07-2022,02:20:00,7.083,26.1232,6.8909,30.0279,20,1
16-07-2022,02:40:00,7.4671,30.6669,15.3471,19.6373,20,1
16-07-2022,03:00:00,6.3482,24.1152,13.2202,31.7094,19,1
16-07-2022,03:20:00,7.4402,22.2546,10.0707,17.254,19,1
16-07-2022,03:40:00,7.0834,23.041,18.247,34.13,18,1
16-07-2022,04:00:00,5.8226,29.7852,8.4186,18.6291,18,1
16-07-2022,04:20:00,7.2177,27.3611,17.8429,35.8994,17,1
16-07-2022,04:40:00,6.4795,30.0554,7.2253,21.2461,17,1
16-07-2022,05:00:00,8.4329,25.2338,17.9056,35.1225,19,1
16-07-2022,05:20:00,7.4551,29.8789,19.7594,25.9532,22,1
16-07-2022,05:40:00,8.3272,27.705,17.7343,29.645,25,1
16-07-2022,06:00:00,5.757,28.5248,13.0405,20.2666,27,1
16-07-2022,06:20:00,7.8189,24.3022,12.5184,15.6238,29,1
16-07-2022,06:40:00,6.0127,23.1676,13.9429,39.5938,31,1
16-07-2022,07:00:00,7.4896,19.6137,13.0661,32.0426,31,1
16-07-2022,07:20:00,7.2703,28.7535,10.668,16.1406,31,1
17-07-2022,07:40:00,7.2763,21.7482,9.4481,21.862,31,1
17-07-2022,08:00:00,7.8955,19.4909,18.8096,33.9359,29,1
17-07-2022,08:20:00,6.0198,25.4251,6.3451,37.0952,26,1
17-07-2022,08:40:00,5.54,25.6882,7.34,32.574,24,1
17-07-2022,09:00:00,8.5449,24.6933,14.3444,19.2723,23,1
17-07-2022,09:20:00,6.3988,23.4749,12.9814,37.5075,23,1
17-07-2022,09:40:00,5.6706,24.2369,8.1608,34.9569,22,1
17-07-2022,10:00:00,5.5518,19.6683,5.3969,32.4496,22,1
17-07-2022,10:20:00,8.1193,27.9936,7.3534,20.5184,21,1
17-07-2022,10:40:00,7.2549,19.7306,11.133,35.0934,21,1
17-07-2022,11:00:00,5.861,24.7311,14.9982,23.5252,20,1
17-07-2022,11:20:00,5.7184,20.2962,10.2312,15.9354,20,1
17-07-2022,11:40:00,8.4174,29.5962,5.4253,26.3833,19,1
17-07-2022,12:00:00,8.285,24.834,13.6233,15.3011,19,1
17-07-2022,12:20:00,7.0453,22.2978,19.3506,15.1778,18,1
17-07-2022,12:40:00,7.5032,28.0276,12.8363,26.8372,18,1
17-07-2022,13:00:00,5.5961,26.6036,12.7913,16.9801,20,1
17-07-2022,13:20:00,7.4642,28.4874,12.3486,23.1602,22,1
17-07-2022,13:40:00,8.2675,21.2583,11.6528,38.9333,24,1
17-07-2022,14:00:00,8.1116,24.3889,6.2949,15.344,26,1
17-07-2022,14:20:00,5.842,20.9826,18.0125,18.9298,28,1
17-07-2022,14:40:00,5.8463,20.8929,16.3771,32.3954,30,1
17-07-2022,15:00:00,8.8956,27.432,5.6708,28.0032,30,1
17-07-2022,15:20:00,8.9746,22.6246,7.0663,33.7009,31,1
17-07-2022,15:40:00,6.0088,30.8717,12.6623,16.2511,31,1
17-07-2022,16:00:00,6.9641,21.7447,14.5965,22.2744,29,1
17-07-2022,16:20:00,7.7341,25.2492,17.7638,24.3797,26,1
17-07-2022,16:40:00,8.3427,22.7697,14.3172,32.0193,24,1
17-07-2022,17:00:00,7.8083,21.4794,15.7886,35.8367,23,1
17-07-2022,17:20:00,8.4506,29.4161,14.3208,38.5312,23,1
17-07-2022,17:40:00,6.0188,30.8063,10.4663,22.0223,23,1
17-07-2022,18:00:00,8.7483,30.6213,18.1886,39.7689,22,1
17-07-2022,18:20:00,7.3009,22.2542,7.3903,25.2747,21,1
17-07-2022,18:40:00,7.4421,21.4769,11.4037,21.1191,21,1
17-07-2022,19:00:00,7.6797,19.1477,18.3876,24.3714,20,1
17-07-2022,19:20:00,6.3505,23.4676,6.8413,28.5168,20,1
17-07-2022,19:40:00,6.3064,20.1448,6.6231,36.3507,19,1
17-07-2022,20:00:00,5.6951,19.848,16.7249,27.6374,19,1
17-07-2022,20:20:00,8.6163,25.007,5.5322,23.5069,19,1
17-07-2022,20:40:00,8.9112,24.3475,7.3783,32.3933,18,1
17-07-2022,21:00:00,8.7592,24.5503,9.1157,38.0984,20,1
17-07-2022,21:20:00,7.5624,30.6298,8.7777,28.9039,22,1
17-07-2022,21:40:00,7.8319,27.3594,18.7463,22.7238,23,1
17-07-2022,22:00:00,8.0759,24.4973,7.8334,25.7235,25,1
17-07-2022,22:20:00,6.3751,30.3871,12.2614,26.4989,27,1
17-07-2022,22:40:00,7.3453,28.5242,6.2598,25.0267,29,1
17-07-2022,23:00:00,6.8397,25.8109,7.7725,26.5512,29,1
17-07-2022,23:20:00,8.4824,26.6179,19.1016,25.9186,29,1
17-07-2022,23:40:00,5.5467,21.6948,6.4916,16.5364,30,1
17-07-2022,00:00:00,5.9925,29.5913,12.3503,28.6718,27,1
17-07-2022,00:20:00,6.2746,28.8999,18.5264,30.2036,25,1
17-07-2022,00:40:00,6.8667,19.2858,14.9619,32.5082,23,1
17-07-2022,01:00:00,8.8221,24.6678,6.4625,29.959,22,1
17-07-2022,01:20:00,7.1315,28.3696,9.0575,30.0838,22,1
17-07-2022,01:40:00,6.6847,27.9972,6.845,28.2962,21,1
17-07-2022,02:00:00,7.7627,19.6666,14.8444,23.8746,20,1
17-07-2022,02:20:00,7.2096,24.7572,14.9851,33.4983,20,1
17-07-2022,02:40:00,8.4018,24.9942,19.7647,27.7668,19,1
17-07-2022,03:00:00,7.7037,19.5023,13.2542,34.7484,19,1
17-07-2022,03:20:00,8.0909,27.4865,12.4891,17.6885,18,1
17-07-2022,03:40:00,7.7375,26.6071,16.305,17.2398,18,1
17-07-2022,04:00:00,7.4123,21.7509,6.1947,31.3155,18,1
17-07-2022,04:20:00,6.661,18.9727,9.8631,15.4482,17,1
17-07-2022,04:40:00,8.757,25.2454,13.4701,27.98,17,1
17-07-2022,05:00:00,7.15,25.804,17.3086,30.8281,19,1
17-07-2022,05:20:00,6.6737,30.6079,13.8855,29.185,21,1
17-07-2022,05:40:00,7.6389,26.5732,11.2781,33.5451,23,1
17-07-2022,06:00:00,7.6574,24.1272,8.9245,37.6289,25,1
17-07-2022,06:20:00,6.8393,18.4548,16.043,32.1067,27,1
17-07-2022,06:40:00,7.8598,24.7905,6.1499,38.9687,29,1
17-07-2022,07:00:00,7.8546,24.7982,5.39,34.8119,29,1
17-07-2022,07:20:00,6.5322,18.1122,13.3356,33.9696,29,1
18-07-2022,07:40:00,7.1932,30.0359,9.0266,27.5965,30,1
18-07-2022,08:00:00,7.2046,20.9858,6.6007,26.5509,27,1
18-07-2022,08:20:00,5.7821,22.3271,19.7092,25.2742,25,1
18-07-2022,08:40:00,6.3937,20.5314,19.5297,20.549,22,1
18-07-2022,09:00:00,8.4791,24.739,6.0535,27.714,22,1
18-07-2022,09:20:00,6.5151,26.207,14.1001,17.2799,21,1
18-07-2022,09:40:00,6.3743,29.2382,18.5145,17.4869,21,1
18-07-2022,10:00:00,6.852,21.3901,12.8288,22.9795,20,1
18-07-2022,10:20:00,8.7855,20.5554,6.1415,30.3905,19,1
18-07-2022,10:40:00,7.1713,30.7858,6.791,15.4436,19,1
18-07-2022,11:00:00,8.194,20.7361,17.5944,19.7641,18,1
18-07-2022,11:20:00,8.1238,25.9192,11.0314,27.012,18,1
18-07-2022,11:40:00,8.1754,23.0656,13.4652,22.9435,17,1
18-07-2022,12:00:00,8.3955,25.9175,12.4944,27.0664,17,1
18-07-2022,12:20:00,8.008,22.3275,17.9737,16.2962,17,1
18-07-2022,12:40:00,7.6168,26.8746,19.0179,25.208,16,1
18-07-2022,13:00:00,8.5575,27.7408,10.0359,27.8282,19,1
18-07-2022,13:20:00,5.5676,26.8717,6.1192,29.8986,21,1
18-07-2022,13:40:00,5.8592,28.2976,13.8868,17.4373,24,1
18-07-2022,14:00:00,7.1948,29.0832,12.9265,26.5828,26,1
18-07-2022,14:20:00,7.1337,29.8212,5.2127,35.5974,27,1
18-07-2022,14:40:00,8.8507,29.2501,6.9917,20.9413,29,1
18-07-2022,15:00:00,8.4739,21.5459,5.9598,36.2139,30,1
18-07-2022,15:20:00,7.6816,22.2175,6.1925,22.714,30,1
18-07-2022,15:40:00,5.9786,18.8158,14.1757,31.2441,30,1
18-07-2022,16:00:00,5.9245,28.5892,6.2055,24.2447,28,1
18-07-2022,16:20:00,7.2392,20.1487,16.8692,31.6683,25,1
18-07-2022,16:40:00,5.8191,28.0384,14.6706,39.6437,23,1
18-07-2022,17:00:00,7.7138,18.7898,10.6533,18.3504,22,1
18-07-2022,17:20:00,6.048,30.6709,13.6477,22.5929,21,1
18-07-2022,17:40:00,8.4047,21.2373,5.2023,22.0281,20,1
18-07-2022,18:00:00,7.7775,23.0545,14.0508,32.5794,20,1
18-07-2022,18:20:00,6.4471,28.7757,10.7765,23.0601,20,1
18-07-2022,18:40:00,8.0949,22.7114,5.9763,34.0556,19,1
18-07-2022,19:00:00,5.8989,22.0665,17.4147,28.1822,18,1
18-07-2022,19:20:00,7.9518,20.2704,10.8958,31.4719,18,1
18-07-2022,19:40:00,7.8791,19.5362,13.7373,39.9623,17,1
18-07-2022,20:00:00,8.9986,18.8747,12.7883,19.9698,17,1
18-07-2022,20:20:00,7.2361,28.2287,8.3231,17.0288,16,1
18-07-2022,20:40:00,7.8849,18.9585,10.3937,38.7898,15,1
18-07-2022,21:00:00,6.4479,23.2388,13.7876,34.3203,18,1
18-07-2022,21:20:00,7.7762,29.1001,10.6152,28.2286,21,1
18-07-2022,21:40:00,8.1384,27.8409,19.5531,17.5031,23,1
18-07-2022,22:00:00,8.7678,20.281,7.8835,19.8666,25,1
18-07-2022,22:20:00,6.6284,23.6418,19.2314,16.1557,28,1
18-07-2022,22:40:00,6.2918,29.9606,12.2601,31.4841,30,1
18-07-2022,23:00:00,7.1541,24.3878,11.8992,35.5812,30,1
18-07-2022,23:20:00,6.5998,21.092,8.8683,26.0127,30,1
18-07-2022,23:40:00,7.7021,23.4486,15.5492,24.4344,30,1
18-07-2022,00:00:00,6.6249,26.8585,5.6344,35.7697,27,1
18-07-2022,00:20:00,6.031,30.8324,13.2188,19.4407,24,1
18-07-2022,00:40:00,8.4895,22.5801,17.9518,34.5349,21,1
18-07-2022,01:00:00,8.3992,18.0035,9.8972,16.09,21,1
18-07-2022,01:20:00,8.4408,19.026,9.7478,24.1894,20,1
18-07-2022,01:40:00,8.5379,27.3958,9.9047,37.0623,20,1
18-07-2022,02:00:00,6.1703,25.5402,12.3957,30.3151,20,1
18-07-2022,02:20:00,5.9684,25.8326,6.1961,30.2986,19,1
18-07-2022,02:40:00,6.3175,23.8752,6.7922,35.7843,19,1
18-07-2022,03:00:00,8.3543,25.9914,6.729,28.5817,18,1
18-07-2022,03:20:00,7.5564,19.0926,17.1143,21.0115,18,1
18-07-2022,03:40:00,6.9136,24.8138,11.5347,39.4818,18,1
18-07-2022,04:00:00,6.041,29.9503,9.0896,34.7073,20,1
18-07-2022,04:20:00,5.7645,26.2209,7.9273,25.2772,23,1
18-07-2022,04:40:00,6.0443,26.7448,10.3704,39.2176,25,1
18-07-2022,05:00:00,5.6493,26.5001,6.1851,31.3855,27,1
18-07-2022,05:20:00,8.5481,18.6297,10.9163,33.6682,29,1
18-07-2022,05:40:00,8.7523,28.2667,5.897,33.8959,29,1
18-07-2022,06:00:00,8.3051,30.3897,10.8862,26.8974,30,1
18-07-2022,06:20:00,8.428,20.9251,7.2215,30.8157,30,1
18-07-2022,06:40:00,7.0999,29.0871,9.8461,17.3877,27,1
18-07-2022,07:00:00,5.8335,30.4791,7.2113,37.5623,25,1
18-07-2022,07:20:00,7.2111,20.4032,15.8179,23.1708,22,1
19-07-2022,07:40:00,7.3438,18.2666,17.5814,33.671,22,1
19-07-2022,08:00:00,6.4643,23.0414,9.6068,33.5943,21,1
19-07-2022,08:20:00,8.1514,27.6209,5.5867,36.9963,21,1
19-07-2022,08:40:00,6.961,24.5627,19.2091,22.2961,20,1
19-07-2022,09:00:00,8.5697,20.3864,5.1416,19.165,20,1
19-07-2022,09:20:00,7.6858,23.1121,6.9563,35.6351,19,1
19-07-2022,09:40:00,8.9354,25.7091,18.5121,29.7589,19,1
19-07-2022,10:00:00,6.6671,23.5601,9.5612,27.1475,19,1
19-07-2022,10:20:00,6.9393,22.5901,10.8633,17.2177,18,1
19-07-2022,10:40:00,7.8806,29.1902,9.6936,21.7024,18,1
19-07-2022,11:00:00,7.0924,27.0382,9.5973,20.4567,18,1
19-07-2022,11:20:00,6.517,28.1272,16.6877,22.0341,17,1
19-07-2022,11:40:00,6.8869,29.452,9.9997,33.5793,19,1
19-07-2022,12:00:00,7.3544,21.5038,10.7974,28.955,20,1
19-07-2022,12:20:00,7.421,19.8012,11.6626,31.0244,22,1
19-07-2022,12:40:00,5.8216,25.4409,10.4975,31.2379,24,1
19-07-2022,13:00:00,6.0013,27.054,8.4954,23.9398,26,1
19-07-2022,13:20:00,8.102,24.1631,16.4084,28.9312,28,1
19-07-2022,13:40:00,6.434,20.2239,14.538,32.1118,29,1
19-07-2022,14:00:00,8.1247,24.8165,7.5174,18.8591,29,1
19-07-2022,14:20:00,6.358,27.714,14.6249,30.3129,30,1
19-07-2022,14:40:00,6.4814,20.3808,13.8907,32.8016,27,1
19-07-2022,15:00:00,5.9221,23.1778,12.5892,24.5335,25,1
19-07-2022,15:20:00,8.8429,28.4976,6.0898,36.6823,22,1
19-07-2022,15:40:00,8.5738,23.6973,11.0498,20.8706,21,1
19-07-2022,16:00:00,8.1684,26.0819,17.355,39.9175,21,1
19-07-2022,16:20:00,8.4579,20.8758,12.7558,36.6791,20,1
19-07-2022,16:40:00,7.3707,20.2619,15.9141,35.463,20,1
19-07-2022,17:00:00,7.1462,26.9405,15.8104,27.3205,19,1
19-07-2022,17:20:00,5.7996,27.4932,15.0593,23.0798,19,1
19-07-2022,17:40:00,6.5651,21.6534,8.293,30.3966,19,1
19-07-2022,18:00:00,8.5452,23.2664,12.8142,32.7918,18,1
19-07-2022,18:20:00,6.0186,25.1886,19.3016,29.9136,18,1
19-07-2022,18:40:00,5.9036,24.1206,17.5362,39.7546,18,1
19-07-2022,19:00:00,6.0293,29.3217,18.6774,20.3581,17,1
19-07-2022,19:20:00,6.2543,20.0846,16.9522,39.4554,17,1
19-07-2022,19:40:00,7.6185,19.5931,16.1849,18.3691,18,1
19-07-2022,20:00:00,6.2991,29.662,7.0037,19.5619,20,1
19-07-2022,20:20:00,7.6646,20.8818,17.0103,21.4709,21,1
19-07-2022,20:40:00,6.5905,18.3983,14.5753,29.6445,23,1
19-07-2022,21:00:00,8.0622,29.1559,18.8751,16.1052,25,1
19-07-2022,21:20:00,5.6172,27.3967,13.869,37.992,28,1
19-07-2022,21:40:00,7.321,18.3258,11.7797,18.6898,28,1
19-07-2022,22:00:00,6.3977,28.2032,5.6128,32.7169,28,1
19-07-2022,22:20:00,6.951,27.6985,15.5793,22.3579,29,1
19-07-2022,22:40:00,8.9374,19.6318,10.0191,29.5425,26,1
19-07-2022,23:00:00,6.7462,30.4499,18.72,31.5868,23,1
19-07-2022,23:20:00,7.5853,23.7599,6.6576,35.0407,21,1
19-07-2022,23:40:00,8.3407,27.8355,14.0165,39.1691,20,1
19-07-2022,00:00:00,8.5732,26.8559,16.3174,15.1563,20,1
19-07-2022,00:20:00,6.8425,25.3247,14.3313,34.9771,19,1
19-07-2022,00:40:00,6.9997,19.814,16.2618,15.637,19,1
19-07-2022,01:00:00,6.7757,20.0551,7.6638,36.2023,18,1
19-07-2022,01:20:00,8.2838,27.0999,18.601,18.7425,18,1
19-07-2022,01:40:00,5.8422,19.491,14.7353,23.7271,17,1
19-07-2022,02:00:00,7.9477,19.0982,18.0895,15.3766,16,1
19-07-2022,02:20:00,6.4744,28.6347,6.9209,35.2307,16,1
